instance,algorithm,cost,permutation
bur26f,STEEPEST,3798771,14 0 7 6 12 8 4 19 11 20 22 24 5 15 13 9 21 16 17 18 10 25 2 3 1 23
bur26f,STEEPEST,3803261,7 25 14 4 17 20 22 9 18 3 24 0 2 19 16 23 21 10 13 12 11 1 6 5 15 8
bur26f,STEEPEST,3796800,20 2 24 7 10 6 4 21 13 23 19 8 25 9 11 15 22 18 16 17 12 5 0 1 14 3
bur26f,STEEPEST,3783031,7 23 19 20 17 14 3 8 16 25 15 11 0 2 9 4 1 12 10 13 18 22 24 21 5 6
bur26f,STEEPEST,3782923,15 0 14 2 16 19 3 9 17 7 24 12 21 1 5 4 22 11 13 10 18 23 25 20 8 6
bur26f,STEEPEST,3815461,18 20 5 24 11 21 0 3 10 19 1 6 15 12 17 2 8 13 9 16 4 25 23 7 14 22
bur26f,STEEPEST,3800857,15 20 11 19 18 0 2 9 7 8 6 22 3 4 16 1 14 13 12 10 17 21 5 23 24 25
bur26f,STEEPEST,3803663,7 8 4 19 17 0 2 9 16 5 6 3 23 14 18 21 22 13 12 10 11 20 24 15 1 25
bur26f,STEEPEST,3797293,0 23 7 4 10 8 21 3 11 1 14 25 15 5 12 9 2 16 17 18 13 6 19 24 20 22
bur26f,STEEPEST,3795565,14 1 5 7 13 24 25 4 12 2 22 9 8 11 3 15 20 18 16 17 10 6 23 19 21 0
bur26f,STEEPEST,3814915,12 6 4 20 17 5 0 24 18 23 25 3 22 16 10 15 21 13 14 11 9 1 7 19 8 2
bur26f,STEEPEST,3799355,14 0 24 8 11 7 4 19 12 21 23 25 5 15 13 9 1 16 17 18 10 6 20 3 2 22
bur26f,STEEPEST,3796836,14 1 7 4 12 6 25 20 10 19 21 15 24 8 13 9 22 18 17 16 11 5 2 23 3 0
bur26f,STEEPEST,3783193,15 23 14 19 16 0 3 7 18 21 25 11 2 20 9 4 24 12 13 10 17 22 5 1 8 6
bur26f,STEEPEST,3823525,11 25 21 23 17 3 14 6 9 0 5 4 22 18 16 8 20 10 19 13 12 2 7 24 15 1
bur26f,STEEPEST,3783268,15 3 13 23 16 19 22 9 17 7 25 14 0 20 6 4 21 11 12 10 18 2 24 1 8 5
bur26f,STEEPEST,3782283,7 23 14 1 17 20 3 25 18 8 24 10 2 19 9 4 21 12 13 11 16 22 5 0 15 6
bur26f,STEEPEST,3806050,15 6 2 1 18 20 3 9 17 7 5 0 21 19 16 4 24 10 12 11 13 22 8 25 14 23
bur26f,STEEPEST,3819100,11 9 4 14 17 22 0 15 6 1 7 2 3 18 10 8 20 12 21 13 16 23 25 19 24 5
bur26f,STEEPEST,3782688,7 21 12 0 17 19 1 6 18 8 5 14 23 4 9 2 3 13 11 10 16 20 24 22 15 25
bur26f,STEEPEST,3782754,8 20 11 2 18 21 3 15 17 7 6 19 4 0 9 1 23 10 13 12 16 22 5 14 24 25
bur26f,STEEPEST,3814169,8 4 23 22 18 2 3 7 16 21 25 14 20 17 15 13 19 11 10 12 9 0 24 1 6 5
bur26f,STEEPEST,3782862,8 0 10 1 18 4 2 25 17 7 24 14 23 3 9 19 20 13 12 11 16 21 5 22 15 6
bur26f,STEEPEST,3782773,8 4 11 20 18 19 2 24 17 7 25 14 0 22 9 1 23 13 12 10 16 21 5 3 15 6
bur26f,STEEPEST,3803497,9 0 23 19 18 2 3 5 16 25 8 20 14 1 17 4 22 11 13 10 12 21 6 7 15 24
bur26f,STEEPEST,3784018,15 9 11 0 16 19 20 8 17 3 25 23 14 4 5 1 2 13 12 10 18 21 24 22 7 6
bur26f,STEEPEST,3802236,15 5 22 2 18 21 3 9 17 7 6 0 14 19 16 4 23 10 13 12 11 1 8 25 20 24
bur26f,STEEPEST,3820261,9 6 20 21 17 2 23 24 18 8 7 19 0 16 13 15 3 10 4 12 11 1 22 5 25 14
bur26f,STEEPEST,3783436,15 20 11 19 16 0 21 7 18 3 6 22 14 4 9 1 5 13 12 10 17 2 24 23 8 25
bur26f,STEEPEST,3812846,2 19 24 4 12 6 7 0 11 1 22 8 25 16 13 15 23 18 10 17 9 5 21 14 3 20
bur26f,STEEPEST,3796089,14 20 24 4 10 8 6 1 12 21 19 7 5 9 13 15 22 17 16 18 11 25 0 23 3 2
bur26f,STEEPEST,3807692,2 4 18 8 12 7 22 14 10 0 20 24 15 5 21 9 3 16 13 17 11 6 23 25 19 1
bur26f,STEEPEST,3802584,15 24 3 21 18 0 22 9 17 23 25 1 14 20 16 4 2 11 13 12 10 19 8 6 7 5
bur26f,STEEPEST,3808304,18 25 3 9 16 2 23 7 11 20 5 0 21 19 8 4 6 10 13 12 17 22 24 14 1 15
bur26f,STEEPEST,3803645,15 6 14 4 17 2 3 9 18 8 24 19 0 1 16 22 23 10 13 12 11 21 7 25 20 5
bur26f,STEEPEST,3803569,7 24 2 1 17 20 0 9 18 23 6 14 22 4 16 21 3 13 12 11 10 19 25 5 15 8
bur26f,STEEPEST,3795205,2 20 6 9 12 7 25 4 10 0 3 8 15 11 21 5 1 18 16 17 13 24 14 22 19 23
bur26f,STEEPEST,3791792,7 25 14 21 17 2 23 15 18 22 5 19 0 16 9 4 3 10 13 12 11 1 6 24 8 20
bur26f,STEEPEST,3782932,8 21 11 20 18 2 3 25 17 7 24 1 14 0 9 4 23 10 13 12 16 22 6 19 15 5
bur26f,STEEPEST,3801387,14 19 8 4 13 21 0 2 11 1 3 5 25 15 10 9 6 16 18 17 12 7 22 24 20 23
bur26f,STEEPEST,3823206,10 4 7 3 11 14 21 2 18 25 22 15 5 17 19 8 1 16 12 13 9 24 20 0 6 23
bur26f,STEEPEST,3783555,15 2 12 14 16 3 19 9 17 22 6 1 23 20 25 21 24 11 10 13 18 0 5 4 7 8
bur26f,STEEPEST,3813883,11 5 4 2 18 21 19 24 17 1 25 3 22 16 10 15 20 13 14 12 9 23 8 0 7 6
bur26f,STEEPEST,3783033,15 14 3 20 16 1 23 9 17 21 6 10 2 19 24 4 25 12 13 11 18 22 5 0 7 8
bur26f,STEEPEST,3827761,10 6 16 20 18 1 21 3 9 0 25 14 23 17 12 7 19 13 22 11 15 4 8 2 5 24
bur26f,STEEPEST,3782838,15 14 3 21 16 2 23 9 17 7 25 11 0 20 6 4 19 10 13 12 18 22 24 1 8 5
bur26f,STEEPEST,3791792,8 5 14 21 18 2 22 15 17 23 6 0 19 16 9 4 3 10 13 12 11 20 25 24 7 1
bur26f,STEEPEST,3782623,15 14 1 22 16 3 20 9 18 8 6 10 2 19 24 4 21 12 11 13 17 23 5 0 7 25
bur26f,STEEPEST,3783137,7 0 10 21 17 2 20 8 16 24 25 23 3 4 9 19 14 13 11 12 18 1 6 22 15 5
bur26f,STEEPEST,3782747,7 2 12 14 17 22 1 6 18 8 5 0 4 19 9 21 23 10 11 13 16 3 25 20 15 24
bur26f,STEEPEST,3783012,7 23 13 3 17 19 2 8 16 6 5 20 14 4 9 22 21 11 12 10 18 0 24 1 15 25
bur26f,STEEPEST,3819267,18 19 14 5 17 0 23 6 11 20 24 15 2 16 9 1 8 12 13 10 4 3 7 25 21 22
bur26f,STEEPEST,3804514,15 25 21 9 17 19 2 6 18 23 5 3 14 22 16 4 0 13 12 10 11 1 7 24 20 8
bur26f,STEEPEST,3801400,7 6 4 20 17 1 21 15 18 22 5 14 23 16 12 19 2 13 10 11 9 0 25 3 8 24
bur26f,STEEPEST,3831845,13 24 16 21 18 2 19 0 9 22 5 20 1 17 10 7 3 11 4 12 15 23 8 14 25 6
bur26f,STEEPEST,3783431,15 22 13 3 16 1 0 7 18 9 24 21 14 4 5 23 19 12 10 11 17 20 25 2 8 6
bur26f,STEEPEST,3782558,7 23 13 1 17 20 3 24 18 8 25 2 14 4 9 22 0 12 10 11 16 19 5 21 15 6
bur26f,STEEPEST,3782827,15 19 20 23 16 0 1 9 18 21 25 13 2 14 6 4 5 12 11 10 17 22 24 3 8 7
bur26f,STEEPEST,3805964,8 6 2 9 18 14 21 15 17 23 5 1 20 4 16 22 3 11 12 13 10 0 24 25 19 7
bur26f,STEEPEST,3797244,2 3 7 4 12 8 1 14 10 0 23 6 5 15 11 9 20 16 17 18 13 25 21 24 19 22
bur26f,STEEPEST,3782697,7 22 13 4 17 21 3 15 18 8 24 20 14 1 9 23 0 11 10 12 16 2 25 19 5 6
bur26f,STEEPEST,3782075,7 14 0 23 17 3 19 15 18 8 24 12 1 21 9 4 20 11 10 13 16 22 25 2 6 5
bur26f,STEEPEST,3796082,14 0 25 4 12 8 6 19 11 20 2 7 15 9 13 24 22 17 16 18 10 5 21 23 3 1
bur26f,STEEPEST,3811932,1 23 5 7 10 24 25 4 12 2 3 8 15 13 11 14 0 18 9 17 16 6 19 20 21 22
bur26f,STEEPEST,3782075,8 14 19 22 18 3 0 15 17 7 24 12 1 2 9 4 20 11 10 13 16 23 25 21 5 6
bur26f,STEEPEST,3782044,7 1 2 23 17 20 21 25 18 8 24 13 0 14 9 4 3 10 12 11 16 22 5 19 15 6
bur26f,STEEPEST,3782713,7 3 13 22 17 0 23 5 18 8 6 14 19 1 9 4 21 11 12 10 16 2 25 20 15 24
bur26f,STEEPEST,3790578,8 6 2 14 18 22 21 24 10 19 15 20 3 16 9 4 5 11 12 13 17 23 25 1 0 7
bur26f,STEEPEST,3783710,15 14 13 4 16 19 1 8 17 3 5 22 0 2 9 23 6 12 11 10 18 20 24 21 7 25
bur26f,STEEPEST,3797317,14 1 8 4 10 7 3 20 12 2 0 24 15 5 13 9 23 16 18 17 11 6 19 25 21 22
bur26f,STEEPEST,3791436,7 24 0 14 17 23 19 6 11 20 5 2 3 18 9 4 8 12 10 13 16 22 15 21 1 25
bur26f,STEEPEST,3811276,18 5 1 14 17 23 24 15 12 2 25 19 22 0 9 20 8 10 11 13 16 3 7 4 21 6
bur26f,STEEPEST,3850906,11 6 7 9 18 14 5 19 15 0 3 21 4 13 20 24 1 12 17 10 16 22 8 23 25 2
bur26f,STEEPEST,3792131,8 6 4 20 18 1 23 15 17 2 24 21 22 16 9 14 3 12 13 11 10 19 25 5 7 0
bur26f,STEEPEST,3808543,2 1 9 6 10 25 24 4 13 23 0 15 5 11 12 20 22 18 8 16 17 7 19 21 14 3
bur26f,STEEPEST,3782510,8 14 0 23 18 3 19 7 16 25 6 11 2 20 9 4 21 12 10 13 17 22 24 1 5 15
bur26f,STEEPEST,3818419,11 4 25 19 12 6 14 22 17 3 1 15 8 16 20 5 2 18 13 10 9 24 21 23 7 0
bur26f,STEEPEST,3799122,19 23 8 7 11 14 4 3 12 21 0 5 15 24 10 9 1 16 18 17 13 25 20 6 2 22
bur26f,STEEPEST,3813519,12 25 4 14 18 22 20 5 17 21 6 19 3 16 11 15 2 10 0 13 9 23 8 1 7 24
bur26f,STEEPEST,3810695,19 23 25 8 12 7 9 4 11 1 3 24 5 13 10 14 2 16 15 18 17 6 21 0 20 22
bur26f,STEEPEST,3812712,1 14 24 4 10 5 7 3 12 2 19 8 25 16 11 15 23 18 13 17 9 6 0 20 21 22
bur26f,STEEPEST,3782688,8 20 11 0 18 19 21 6 17 7 5 14 22 4 9 1 3 13 12 10 16 2 25 23 15 24
bur26f,STEEPEST,3783019,8 23 11 20 18 19 3 24 17 7 25 21 2 4 9 1 14 12 13 10 16 0 5 22 15 6
bur26f,STEEPEST,3809497,16 24 0 9 17 14 19 8 11 20 25 2 23 4 15 22 5 12 10 13 18 3 7 21 1 6
bur26f,STEEPEST,3799415,20 4 8 7 11 21 0 2 13 3 19 5 6 15 10 9 22 16 18 17 12 25 1 24 14 23
bur26f,STEEPEST,3820062,10 5 4 14 17 23 1 25 8 22 6 12 3 16 11 24 19 18 21 13 9 2 7 20 15 0
bur26f,STEEPEST,3832469,18 2 3 19 11 0 14 25 17 22 1 15 24 16 12 4 20 9 13 10 8 23 6 21 7 5
bur26f,STEEPEST,3783903,7 24 12 2 17 1 0 15 18 3 25 23 14 4 9 21 19 13 10 11 16 20 6 22 8 5
bur26f,STEEPEST,3783297,8 1 11 2 18 4 0 7 16 25 24 14 22 3 9 20 21 13 10 12 17 19 5 23 15 6
bur26f,STEEPEST,3791765,7 5 0 23 17 14 19 15 18 22 6 20 1 16 9 4 3 11 10 13 12 2 25 24 8 21
bur26f,STEEPEST,3782818,15 14 20 23 16 3 1 9 17 19 6 12 0 21 25 4 24 10 11 13 18 22 5 2 7 8
bur26f,STEEPEST,3782818,15 14 20 23 16 3 1 9 18 21 5 10 2 19 24 4 25 12 11 13 17 22 6 0 8 7
bur26f,STEEPEST,3797702,11 21 8 4 10 7 22 2 13 3 20 25 24 15 1 9 19 16 18 17 12 6 0 5 14 23
bur26f,STEEPEST,3782701,7 23 13 22 17 0 1 6 18 8 5 2 14 21 9 3 20 12 11 10 16 19 24 4 15 25
bur26f,STEEPEST,3782718,8 14 3 21 18 2 23 7 16 6 5 10 20 0 9 4 1 11 13 12 17 22 24 19 15 25
bur26f,STEEPEST,3819182,18 24 14 15 17 1 5 6 10 19 25 21 2 11 8 20 7 12 13 16 4 3 22 9 0 23
bur26f,STEEPEST,3814020,12 3 25 22 10 14 23 20 17 6 21 15 8 16 2 4 0 9 18 13 11 5 19 24 7 1
bur26f,STEEPEST,3806490,7 23 4 14 18 20 19 5 9 24 15 2 22 16 17 0 3 12 10 13 11 1 8 25 6 21
bur26f,STEEPEST,3814237,11 23 5 14 12 25 22 3 18 8 1 15 7 16 20 4 21 9 17 13 10 24 2 6 19 0
bur26f,STEEPEST,3783276,15 19 10 21 16 2 1 9 18 3 24 23 14 4 5 0 6 13 11 12 17 20 25 22 8 7
bur26f,STEEPEST,3808034,18 25 14 9 17 2 24 15 11 20 6 19 21 4 8 23 7 10 13 12 16 3 5 22 1 0
bur26f,STEEPEST,3799087,1 23 7 8 12 14 4 3 10 19 20 5 6 15 11 9 21 16 17 18 13 24 2 25 0 22
bur26f,STEEPEST,3783181,8 22 13 23 18 3 2 7 16 24 25 14 19 20 9 4 21 11 12 10 17 0 6 1 15 5
bur26f,STEEPEST,3845181,12 24 5 1 17 20 0 14 9 25 22 4 19 16 2 15 21 18 10 11 13 3 7 6 8 23
bur26f,STEEPEST,3796089,14 0 24 4 11 8 5 19 12 2 20 7 6 9 13 15 23 17 16 18 10 25 1 22 3 21
bur26f,STEEPEST,3806794,8 22 2 19 17 14 21 25 9 5 24 20 1 16 18 4 0 11 12 10 13 23 7 6 15 3
bur26f,STEEPEST,3782599,15 0 21 22 16 19 2 9 17 7 24 13 1 14 5 4 3 11 12 10 18 23 25 20 8 6
bur26f,STEEPEST,3783116,8 19 4 20 18 0 22 7 16 25 24 11 23 2 9 14 1 12 13 10 17 3 6 21 15 5
bur26f,STEEPEST,3832209,13 21 5 7 11 24 15 4 14 19 1 9 6 12 18 2 8 10 16 17 23 25 20 22 0 3
bur26f,STEEPEST,3836015,17 3 21 4 10 20 14 5 18 19 22 24 25 16 13 2 0 15 12 11 9 1 6 23 8 7
bur26f,STEEPEST,3799169,14 2 5 25 13 8 7 21 10 19 22 15 24 12 4 9 3 16 17 18 11 6 23 1 0 20
bur26f,STEEPEST,3783268,15 22 13 4 16 0 3 9 17 7 24 14 19 2 6 23 20 12 11 10 18 1 25 21 8 5
bur26f,STEEPEST,3783123,7 0 10 21 17 2 20 8 16 5 6 14 23 4 9 19 3 13 11 12 18 1 24 22 15 25
bur26f,STEEPEST,3782767,8 20 11 22 18 3 1 6 17 7 5 21 14 2 9 4 19 12 10 13 16 23 25 0 15 24
bur26f,STEEPEST,3810934,21 4 9 24 12 8 7 14 11 1 3 6 25 13 10 22 19 16 15 18 17 5 2 23 0 20
bur26f,STEEPEST,3816932,17 25 3 9 18 21 24 15 11 1 8 14 0 13 7 20 6 10 16 12 4 2 23 5 22 19
bur26f,STEEPEST,3844950,12 7 15 24 17 6 25 14 18 23 20 4 0 11 2 5 21 10 16 13 9 3 19 1 8 22
bur26f,STEEPEST,3796089,14 2 25 4 11 8 6 21 10 19 1 7 5 9 13 15 22 17 16 18 12 24 20 23 3 0
bur26f,STEEPEST,3812712,1 3 24 4 10 5 7 14 12 21 0 8 25 16 11 15 22 18 13 17 9 6 19 20 2 23
bur26f,STEEPEST,3818597,13 4 25 21 11 6 0 19 18 2 20 15 7 16 14 24 22 17 10 12 9 5 1 23 8 3
bur26f,STEEPEST,3782838,8 19 10 20 18 4 22 5 17 7 6 21 23 2 9 0 1 12 13 11 16 3 25 14 15 24
bur26f,STEEPEST,3783477,15 2 12 1 16 20 0 9 17 3 5 23 22 14 24 21 25 13 10 11 18 19 6 4 7 8
bur26f,STEEPEST,3813526,10 6 4 14 18 22 1 15 17 0 24 2 3 16 11 5 19 12 21 13 9 23 8 20 7 25
bur26f,STEEPEST,3796836,14 0 8 4 12 24 6 19 11 20 21 15 5 7 13 9 23 17 18 16 10 25 2 22 3 1
bur26f,STEEPEST,3787242,15 3 22 23 16 19 4 9 17 7 6 1 0 14 25 13 21 11 12 10 18 2 5 20 8 24
bur26f,STEEPEST,3810716,19 1 9 6 12 8 7 4 13 23 21 24 5 11 10 20 22 16 15 18 17 25 2 0 14 3
bur26f,STEEPEST,3796865,2 0 5 4 11 25 24 19 13 3 1 7 15 8 12 9 23 18 16 17 10 6 20 21 14 22
bur26f,STEEPEST,3795143,14 21 8 15 13 25 6 4 10 19 22 7 5 12 3 9 2 17 18 16 11 24 23 20 0 1
bur26f,STEEPEST,3848840,10 15 25 21 17 20 5 1 9 8 14 2 4 12 19 24 0 18 16 11 13 6 23 3 7 22
bur26f,STEEPEST,3802572,15 5 3 0 17 2 23 9 18 22 24 1 14 20 16 4 19 11 13 10 12 21 7 25 6 8
bur26f,STEEPEST,3783354,8 23 12 2 18 3 1 7 16 6 5 21 14 0 9 4 20 10 11 13 17 22 25 19 15 24
bur26f,STEEPEST,3791765,7 6 20 22 17 14 1 25 18 23 24 0 19 16 9 4 3 10 11 13 12 2 15 5 8 21
bur26f,STEEPEST,3797154,14 0 8 6 12 25 4 19 11 20 23 7 15 9 13 24 21 17 18 16 10 5 2 3 1 22
bur26f,STEEPEST,3797737,11 21 8 4 10 7 22 2 13 3 20 5 15 24 1 9 0 16 18 17 12 25 19 6 14 23
bur26f,STEEPEST,3849370,17 22 1 0 12 2 14 5 16 6 23 19 9 18 13 8 21 10 11 4 7 20 25 3 15 24
bur26f,STEEPEST,3819404,12 9 4 0 18 19 1 6 15 2 24 3 23 17 11 7 21 13 14 10 16 22 8 20 5 25
bur26f,STEEPEST,3815931,18 6 3 9 17 22 15 24 11 1 25 21 19 13 8 14 7 12 16 10 4 0 23 5 20 2
bur26f,STEEPEST,3834408,10 24 5 15 18 14 25 1 17 22 8 23 20 13 12 6 0 4 11 16 9 3 21 2 7 19
bur26f,STEEPEST,3782690,7 23 13 4 17 0 3 5 18 8 6 1 14 20 9 22 2 11 12 10 16 19 24 21 15 25
bur26f,STEEPEST,3796836,14 21 7 4 10 5 24 2 11 1 0 15 25 8 13 9 23 18 17 16 12 6 19 22 3 20
bur26f,STEEPEST,3782577,8 23 13 3 18 0 2 24 17 7 25 1 14 4 9 22 21 11 12 10 16 19 5 20 15 6
bur26f,STEEPEST,3806809,15 23 19 9 18 3 21 5 17 7 6 20 1 4 16 0 2 11 10 12 13 14 8 24 22 25
bur26f,STEEPEST,3794932,21 19 5 7 12 24 25 4 11 20 14 8 15 10 2 9 0 18 16 17 13 6 22 3 1 23
bur26f,STEEPEST,3859498,13 15 16 25 18 5 24 19 17 0 8 20 21 11 14 6 3 4 10 12 9 2 23 1 7 22
bur26f,STEEPEST,3812689,14 1 5 4 10 24 8 20 12 2 0 7 6 16 13 15 22 17 11 18 9 25 19 23 3 21
bur26f,STEEPEST,3807692,21 4 17 8 12 7 3 14 10 19 20 5 15 24 2 9 22 16 13 18 11 25 23 6 0 1
bur26f,STEEPEST,3798752,14 1 8 24 10 7 4 20 12 21 19 5 25 15 13 9 23 16 18 17 11 6 0 22 3 2
bur26f,STEEPEST,3783451,15 23 13 0 16 19 3 9 18 1 5 2 14 21 24 4 25 12 11 10 17 22 6 20 8 7
bur26f,STEEPEST,3799180,2 0 5 24 12 7 8 4 13 22 19 6 15 10 21 9 23 16 18 17 11 25 14 20 3 1
bur26f,STEEPEST,3819944,13 5 14 1 18 19 20 15 17 22 6 2 21 16 11 24 3 12 4 10 9 0 8 23 7 25
bur26f,STEEPEST,3796177,2 0 25 4 11 7 6 19 13 3 1 8 5 9 12 15 22 18 16 17 10 24 20 21 14 23
bur26f,STEEPEST,3794984,21 0 8 15 12 25 6 4 11 1 3 7 5 10 2 9 19 17 18 16 13 24 14 23 20 22
bur26f,STEEPEST,3796683,21 22 25 7 11 6 4 14 10 19 23 8 24 9 12 15 1 18 16 17 13 5 20 2 0 3
bur26f,STEEPEST,3795364,14 21 24 9 13 7 5 4 10 0 23 8 15 12 3 25 2 18 16 17 11 6 22 20 19 1
bur26f,STEEPEST,3782044,8 21 20 23 18 2 1 5 17 7 6 13 0 14 9 4 3 10 11 12 16 22 24 19 15 25
bur26f,STEEPEST,3821223,11 25 20 14 17 3 23 9 8 24 5 19 0 16 12 6 21 10 4 13 18 22 7 2 15 1
bur26f,STEEPEST,3822022,11 0 5 8 13 25 15 4 17 2 3 21 6 10 20 7 22 12 16 18 9 24 14 1 19 23
bur26f,STEEPEST,3833447,12 22 4 8 17 1 6 5 13 23 2 15 0 11 9 20 7 10 16 18 21 24 3 25 14 19
bur26f,STEEPEST,3807737,19 4 17 8 10 7 2 21 13 14 20 5 6 15 0 9 22 16 12 18 11 25 23 24 3 1
bur26f,STEEPEST,3794893,0 22 5 8 10 25 15 4 11 1 3 7 6 13 19 9 14 17 16 18 12 24 2 23 20 21
bur26f,STEEPEST,3796053,1 3 25 4 12 7 5 14 10 0 22 8 15 9 11 24 21 18 16 17 13 6 2 20 19 23
bur26f,STEEPEST,3794952,2 23 7 15 12 24 5 4 11 1 3 8 6 13 21 9 22 18 17 16 10 25 0 14 20 19
bur26f,STEEPEST,3803275,7 9 4 2 18 21 22 5 16 25 8 19 23 0 17 14 3 10 13 12 11 20 15 6 1 24
bur26f,STEEPEST,3799037,8 19 20 22 17 0 1 6 15 9 24 13 2 14 18 4 3 12 11 10 16 23 7 21 5 25
bur26f,STEEPEST,3809142,7 0 19 14 17 22 20 8 15 3 6 21 4 18 9 10 23 12 11 13 16 1 24 2 5 25
bur26f,STEEPEST,3796683,1 22 6 7 10 25 4 14 12 2 23 8 5 9 11 15 0 18 16 17 13 24 19 20 21 3
bur26f,STEEPEST,3820676,10 24 4 14 17 22 20 5 9 23 6 2 3 16 18 15 0 12 21 13 11 1 7 25 8 19
bur26f,STEEPEST,3784172,8 5 11 20 18 21 0 15 17 23 6 1 3 14 9 4 22 13 10 12 16 2 25 19 7 24
bur26f,STEEPEST,3796089,14 1 5 4 10 8 25 20 12 2 0 7 24 9 13 15 22 17 16 18 11 6 19 23 3 21
bur26f,STEEPEST,3794893,19 23 25 7 10 6 5 4 12 21 3 8 15 13 0 9 14 18 16 17 11 24 20 22 2 1
bur26f,STEEPEST,3791716,8 25 22 2 18 21 3 15 17 19 24 0 14 16 9 4 23 10 13 12 11 20 6 5 7 1
bur26f,STEEPEST,3797458,20 21 8 4 11 7 0 2 13 3 1 5 15 25 10 9 19 16 18 17 12 24 22 6 14 23
bur26f,STEEPEST,3809969,16 24 1 9 18 21 20 7 13 23 5 0 19 4 15 14 6 10 11 12 17 2 8 22 3 25
bur26f,STEEPEST,3796941,10 22 8 4 12 7 3 14 11 20 0 25 24 15 19 9 21 16 18 17 13 5 2 6 1 23
bur26f,STEEPEST,3805582,8 24 20 21 18 14 1 9 17 19 25 4 0 22 16 3 2 10 11 12 13 23 6 5 15 7
bur26f,STEEPEST,3796836,14 2 8 4 10 25 6 21 11 1 0 15 5 7 13 9 23 17 18 16 12 24 19 22 3 20
bur26f,STEEPEST,3783041,15 20 3 19 16 1 23 9 17 22 6 10 14 2 25 4 24 12 13 11 18 0 5 21 7 8
bur26f,STEEPEST,3802572,15 25 3 1 18 2 22 9 17 23 5 19 14 0 16 4 20 10 13 11 12 21 8 6 24 7
bur26f,STEEPEST,3792690,8 25 0 14 18 23 21 15 17 19 6 20 3 16 9 4 22 11 10 13 12 2 5 24 7 1
bur26f,STEEPEST,3782283,7 14 3 0 17 19 23 6 18 8 5 11 21 20 9 4 2 12 13 10 16 22 25 1 15 24
bur26f,STEEPEST,3807062,8 5 1 9 17 0 21 24 16 3 7 23 14 4 18 20 19 13 11 10 12 2 15 25 22 6
bur26f,STEEPEST,3797396,2 19 7 4 12 8 20 0 13 3 1 5 15 24 11 9 22 16 17 18 10 25 21 6 14 23
bur26f,STEEPEST,3812512,19 3 25 4 11 5 7 14 12 21 20 15 8 16 10 6 23 18 13 17 9 24 1 0 2 22
bur26f,STEEPEST,3797104,14 20 7 24 13 6 4 1 10 19 3 5 15 8 12 9 22 18 17 16 11 25 23 21 2 0
bur26f,STEEPEST,3795439,0 20 5 7 10 24 25 4 12 21 1 9 8 11 19 15 2 18 16 17 13 6 3 23 14 22
bur26f,STEEPEST,3783123,7 2 12 1 17 20 19 8 16 5 6 14 22 4 9 21 3 13 10 11 18 0 25 23 15 24
bur26f,STEEPEST,3783193,15 22 14 2 16 21 3 7 18 19 6 11 0 1 9 4 5 10 13 12 17 23 25 20 8 24
bur26f,STEEPEST,3795380,19 23 24 8 10 5 6 4 12 2 14 9 7 13 0 15 22 17 16 18 11 25 3 20 21 1
bur26f,STEEPEST,3782503,7 14 21 22 17 3 2 8 16 24 25 11 19 20 9 4 0 10 12 13 18 23 6 1 15 5
bur26f,STEEPEST,3797219,14 4 7 5 12 25 3 1 10 0 22 8 15 9 13 24 21 18 17 16 11 6 2 23 19 20
bur26f,STEEPEST,3795064,19 3 5 8 10 24 25 14 11 20 23 7 15 13 4 9 22 17 16 18 12 6 0 2 1 21
bur26f,STEEPEST,3795173,21 22 5 9 12 7 24 4 11 20 3 8 15 13 2 6 23 18 16 17 10 25 0 14 1 19
bur26f,STEEPEST,3782690,7 3 13 22 17 21 23 6 18 8 5 0 14 19 9 4 20 10 11 12 16 2 25 1 15 24
bur26f,STEEPEST,3814003,18 3 6 25 12 23 20 0 11 1 21 15 24 13 17 14 8 10 9 16 4 5 2 7 22 19
bur26f,STEEPEST,3783475,15 22 13 4 16 20 3 9 17 1 6 14 2 19 24 23 25 10 12 11 18 21 5 0 7 8
bur26f,STEEPEST,3815377,17 21 6 25 12 0 1 3 11 20 2 15 24 10 18 19 7 13 9 16 4 5 22 8 14 23
bur26f,STEEPEST,3813526,10 24 4 14 17 22 2 15 18 19 25 20 3 16 12 6 0 11 1 13 9 23 7 21 8 5
bur26f,STEEPEST,3783999,15 22 11 19 16 0 3 7 18 1 6 20 14 21 9 4 5 12 13 10 17 23 25 2 8 24
bur26f,STEEPEST,3802543,8 5 0 20 18 1 23 15 17 22 6 21 2 16 13 4 3 12 10 11 9 19 24 14 7 25
bur26f,STEEPEST,3798928,2 20 8 6 12 7 4 1 10 0 3 24 5 15 13 9 22 16 18 17 11 25 21 14 19 23
bur26f,STEEPEST,3838529,11 15 9 6 18 25 7 3 12 22 20 19 14 10 17 24 8 4 13 16 1 5 2 0 21 23
bur26f,STEEPEST,3796177,1 21 25 4 10 8 6 2 13 3 19 7 5 9 11 15 22 17 16 18 12 24 0 20 14 23
bur26f,STEEPEST,3813883,10 24 4 21 18 2 1 5 17 0 6 3 23 16 11 15 19 13 14 12 9 22 8 20 7 25
bur26f,STEEPEST,3796108,14 2 5 4 10 8 24 21 11 1 3 7 25 9 13 15 19 17 16 18 12 6 0 22 20 23
bur26f,STEEPEST,3783012,7 22 13 3 17 2 19 8 16 5 6 20 14 4 9 23 0 11 10 12 18 21 24 1 15 25
