instance,algorithm,cost,time_msec,steps,checked_solutions,initial_cost
bur26f,STEEPEST,3796800,16,72,6500,4321350
bur26f,STEEPEST,3792247,28,70,7800,4204557
bur26f,STEEPEST,3808543,16,57,6500,4264590
bur26f,STEEPEST,3796170,21,97,8125,4384746
bur26f,STEEPEST,3795032,16,72,6500,4123158
bur26f,STEEPEST,3802539,18,87,7150,4267737
bur26f,STEEPEST,3792384,15,51,5850,4127040
bur26f,STEEPEST,3797154,28,79,6825,4247987
bur26f,STEEPEST,3809183,30,78,8125,4314630
bur26f,STEEPEST,3791689,29,87,8775,4204509
bur26f,STEEPEST,3796177,21,100,8450,4245534
bur26f,STEEPEST,3819280,17,70,5200,4290428
bur26f,STEEPEST,3783312,14,55,5850,4117064
bur26f,STEEPEST,3791696,20,101,8450,4387258
bur26f,STEEPEST,3794958,18,74,6175,4286953
bur26f,STEEPEST,3823154,13,62,5525,4181154
bur26f,STEEPEST,3803540,18,65,6825,4312982
bur26f,STEEPEST,3796101,17,83,6825,4150620
bur26f,STEEPEST,3811932,18,104,7475,4137936
bur26f,STEEPEST,3803047,19,81,6825,4203335
bur26f,STEEPEST,3823326,18,66,7150,4155694
bur26f,STEEPEST,3794964,16,91,6500,4285708
bur26f,STEEPEST,3809709,14,68,5850,4170292
bur26f,STEEPEST,3838984,18,85,7475,4140809
bur26f,STEEPEST,3832931,15,57,6175,4225927
bur26f,STEEPEST,3808419,25,97,10075,4248299
bur26f,STEEPEST,3796108,22,92,8450,4297450
bur26f,STEEPEST,3783130,16,61,6500,4306911
bur26f,STEEPEST,3794958,18,61,6825,4096172
bur26f,STEEPEST,3782479,16,80,6500,4074781
bur26f,STEEPEST,3798330,18,90,7150,4217098
bur26f,STEEPEST,3783231,19,97,8125,4242325
bur26f,STEEPEST,3783253,18,76,6825,4289573
bur26f,STEEPEST,3782068,29,88,8125,4307053
bur26f,STEEPEST,3782732,32,91,6825,4233800
bur26f,STEEPEST,3782245,17,90,6825,4251212
bur26f,STEEPEST,3796800,17,74,6500,4227774
bur26f,STEEPEST,3796941,17,68,6825,4151486
bur26f,STEEPEST,3783436,17,67,7150,4181317
bur26f,STEEPEST,3782687,20,97,8125,4148761
